video_id,comment_number,sarcastic,comment
Ryq4lLnTmog,65,False,"Ppl that are addicted to eating dirt,sand,beds,hamburgers,potatoes,jelly,junk food,other food are fat not trying to be rude"
Ryq4lLnTmog,66,False,Emm.. i eat three times or four times in day like not even counting!🤣😭
Ryq4lLnTmog,67,False,"Is this for real, its a joke right?"
Ryq4lLnTmog,68,False,Omg Imagine the bed bugss
Ryq4lLnTmog,69,False,When i was 5 I ate a couple pieces from my mattress then stopped and for the record i was not addicted it was a test
Ryq4lLnTmog,70,False,Eating mattress and turning into a bed
Ryq4lLnTmog,71,False,she is a mattres
Ryq4lLnTmog,72,False,Do it hurt
Ryq4lLnTmog,73,False,No wonder I couldn’t find any new beds
Ryq4lLnTmog,74,False,Is that her poop
Ryq4lLnTmog,75,False,Why they show the tholt
Ryq4lLnTmog,76,False,When u dont get a supply drop during the caronovirus lmao😂
Ryq4lLnTmog,77,False,The mattress is making her obese 😞
Ryq4lLnTmog,78,False,"*It's breakfast in bed, literally.*"
Ryq4lLnTmog,79,False,Next addicted to drinking water
Ryq4lLnTmog,80,False,She is now a mattress
Ryq4lLnTmog,81,False,When you decide your to lazy to get a midnight snack and you discover you can eat your bed.
Ryq4lLnTmog,82,False,"Mom: time for breakfast
Her: Actually, no thank you, i'm full."
Ryq4lLnTmog,83,False,Damn she will be immortal by then she would respawn in her mother's womb
Ryq4lLnTmog,84,False,I bet  who ever watches this is just looking at there mattress  wondering of they should eat it or not🤣🤣
Ryq4lLnTmog,85,False,Finally... Some good fucking protein.
Ryq4lLnTmog,86,False,3030: I am addicted to breathing.(GONE SEXUAL) (GONE WRONG) (NEARLY DIED)
Ryq4lLnTmog,87,False,Looks like she’s been eating more than mattresses
Ryq4lLnTmog,88,False,8 mattresses? what size? king size?!
Ryq4lLnTmog,89,False,I have a tiny addiction of just like chewing on bottles but I don't eat them I just chew on them because it helps me focus and feel a bit better.
Ryq4lLnTmog,90,False,Addicted to eating matresses and looks like a matress
Ryq4lLnTmog,91,False,Bullshit that bitch huge she eat more than mattresses
Ryq4lLnTmog,92,False,I’m addicted to sleeping on mattresses
Ryq4lLnTmog,93,False,Sometimes I eat paper when I’m bored 😐
Ryq4lLnTmog,94,False,So she's  eating butt ' s  of people  she doesn't  even know gross like we're do you get all of it? That's gross
Ryq4lLnTmog,95,False,"Pica:
Addiction to eating things with no taste ot things that are not *food*"
Ryq4lLnTmog,96,False,This is so funny omg 😂😂😂😂
Ryq4lLnTmog,97,False,Welcome to USA
Ryq4lLnTmog,98,False,You a whole bed
Ryq4lLnTmog,99,False,"Imagine if your at the train station, a fat lady sits next to you, pulls a mattress out of the pocket and starts munching"
Ryq4lLnTmog,100,False,Ah the theory is real you are what you eat
Ryq4lLnTmog,101,False,Jesus did u hear that poor bed crying at 0:49?
Ryq4lLnTmog,102,False,"Don't eat my mattress please, I already went passed my budget for the month"
Ryq4lLnTmog,103,False,I thougth this video was a joke
Ryq4lLnTmog,104,False,I think she's gonna be so fluffy
Ryq4lLnTmog,105,False,"Mom: ok go to be- WTF WERES YOUR BED
Lady: I ate it
Mom: noooooooooo my son will never go to sleep
Kid: yayyyyyyyyy"
Ryq4lLnTmog,106,False,"'' Jennifer, did you eat the bed again? ''"
Ryq4lLnTmog,107,False,"Bed and breakfast 




More like bed for breakfast"
Ryq4lLnTmog,108,False,When “bed and breakfast” is now “bed is breakfast” 😂
Ryq4lLnTmog,109,False,I think the mattress is possibly the healthiest thing you are eating.
Ryq4lLnTmog,110,False,I DIED AT THE PART WHERE SHE STOLE HER MUMS MATTRESS TO EAT LATER XDDDDDD
Ryq4lLnTmog,111,False,I’m addicted to watching my strange addiction because it’s actually pretty addicting 😂🤣
Ryq4lLnTmog,112,False,she is trying to quit... so everyone stop hating
Ryq4lLnTmog,113,False,put penut buter on it
Ryq4lLnTmog,114,False,Imagine inviting her for a sleepover...and you have bed 😐
Ryq4lLnTmog,115,False,It looks like she swallowed a whole mattress.
Ryq4lLnTmog,116,False,"""Jennifer keeps her addiction a secret from most people"" .. today on tlc uk"
Ryq4lLnTmog,117,False,Wait a sec WHAT?????
Ryq4lLnTmog,118,False,Not a secret enymore. :p
Ryq4lLnTmog,119,False,Poor the husband who marry her
Ryq4lLnTmog,120,False,She said do you love me I tell her only partly I only eat my *bed* love my momma I'm sorry
Ryq4lLnTmog,121,False,If she keeps eating like this she’s going to be BIG AS A BED.
Ryq4lLnTmog,122,False,Well they do say u r what you eat
Ryq4lLnTmog,123,False,She needs to lose a hell of a lot of weight
Ryq4lLnTmog,124,False,I kinda wanna eat a mattress now
Ryq4lLnTmog,125,False,I’m addicted to consuming oxygen
Ryq4lLnTmog,126,False,Dude yall see the mold on there wall
Ryq4lLnTmog,127,False,that actually look delicious tho
Ryq4lLnTmog,128,False,She eating mattresses so se can be a bed
Ryq4lLnTmog,129,False,Does she shit pillows?
Ryq4lLnTmog,130,False,This is so weird
Ryq4lLnTmog,131,False,Those sponges soak up the bacteria in the gut and the body doesn’t burn shit right
Ryq4lLnTmog,132,False,THIS IS WHY WE CAN'T HAVE NICE THINGS!
Ryq4lLnTmog,133,False,That’s why there are so many mattress firms
Ryq4lLnTmog,134,False,This girl became a matress deadass
Ryq4lLnTmog,135,False,Jaboody dubs did it better
Ryq4lLnTmog,136,False,She’s eating a lot more than mattresses
Ryq4lLnTmog,137,False,Know wonder shes fat
Ryq4lLnTmog,138,False,Breakfast in bed? More life bed is breakfast
Ryq4lLnTmog,139,False,Talk about expensive food taste.
Ryq4lLnTmog,140,False,This is the moment when u don't have food at home.
Ryq4lLnTmog,141,False,What does she do at a sleepover
Ryq4lLnTmog,142,False,"I’m addicted to smelling candles
I could never leave a store without smelling a candle"
Ryq4lLnTmog,143,False,This is not christianadamG this is original tlc
Ryq4lLnTmog,144,False,Bro stop being rude she can not help it
Ryq4lLnTmog,145,False,This is wired
Ryq4lLnTmog,146,False,holy crap woman!!!!!!
Ryq4lLnTmog,147,False,"The first time you taste on a madrass,did you think "" I'm hungry,that madrass looks good"""
Ryq4lLnTmog,148,False,Yo is that wide neck?
Ryq4lLnTmog,149,False,"""Gas is the only side affect of eating them"" 

Me: * looks her up and down * you uh...you sure about that one? 

(No offence to the poor woman but *COME ON* )"
Ryq4lLnTmog,150,False,Her body resembles a bed
Ryq4lLnTmog,151,False,Who eats inedible stuff but doesn't have PICA
Ryq4lLnTmog,152,False,She has become what she ate
Ryq4lLnTmog,153,False,"""I be eating chairs, box springs.."" and barbequed burrito trucks"
Ryq4lLnTmog,154,False,Is this bitch for real?
Ryq4lLnTmog,155,False,Is this bitch for real?
Ryq4lLnTmog,156,False,She is addicted to more than just eating mattresses. Ijs!!!
Ryq4lLnTmog,157,False,she needs a purple mattress.
Ryq4lLnTmog,158,False,She is a mattress
Ryq4lLnTmog,159,False,True in this case: You are what you eat.
Ryq4lLnTmog,160,False,That’s a sponge. Or foam.
Ryq4lLnTmog,161,False,"Breakfast in bed?
This lady be making it bed in breakfast"
Ryq4lLnTmog,162,False,This is worst than the breathing addict.
Ryq4lLnTmog,163,False,"She ate her car....seat eww girl do know how many people butts have touched that seat and you ate it weather or not it ahs a cover on it its still.........😷😷😷




Also sorry for saying this but she eating so many mattresses she becoming one if you know what I mean...."
Ryq4lLnTmog,164,False,"Well does it make you sleepy ??



I should go now"
Ryq4lLnTmog,165,False,Boy dis dude leading the earth to mattress apocalypse (PROTECT YO MATTRESS SHE COM'IN TO EAT IT)
Ryq4lLnTmog,166,False,"Me after watching this video
...... what?"
Ryq4lLnTmog,167,False,"""Jennifer's addiction began at age 5 when she ate the seat of the family car""

*_Jennifer what the fuck?_*"
Ryq4lLnTmog,168,False,She will eat a whole king size in a week LBVS😂😂😂
Ryq4lLnTmog,169,False,She eaten more then beds to be that fat 😂💁
Ryq4lLnTmog,170,False,"Guess what I'm addicted to eating.......




Food, you see I'm normal"
Ryq4lLnTmog,171,False,I wonder what she would do with an air mattress.
Ryq4lLnTmog,172,False,"""I like my mattress plain, no mayonnaise, no mustard"" And I thought I've seen it all. I was very very wrong"
Ryq4lLnTmog,173,False,"At the end of the day, she was stuffed."
Ryq4lLnTmog,174,False,What if she eats a peed on mattress?
Ryq4lLnTmog,175,False,This woman never consumed a vitamin or mineral just man-made foam.
Ryq4lLnTmog,176,False,I had a dream i was eating pizza i woke up with matters in my hand. I felt terbielle
Ryq4lLnTmog,177,False,are u going to eat your self
Ryq4lLnTmog,178,False,"‘’Honey where did my bed go’’
*shoves the whole bed in mouth* ‘’i dont know’’"
Ryq4lLnTmog,179,False,"She eats mattresses, She shits mattresses, and she became a mattress. 
#LifeCycleOfMattresses"
Ryq4lLnTmog,180,False,It might be bad for her health but Jesus likes us to do what we want but not bad and these comments are disrespectful hope this happens to 3  of u
Ryq4lLnTmog,181,False,BRUH SHE ATE A CAR SEAT HOW ARE YOU GONNA SIT
Ryq4lLnTmog,182,False,This is called real breakfast served to bed.
Ryq4lLnTmog,183,False,"Imagine she going to a restaurant.... also, She took bed and breakfeast toooo literally"
Ryq4lLnTmog,184,False,"Why am i watching this??,that's a guy right??,oh nvm😂

Jen:the reason why I'm not eating my mattress is because i ate it already.

Me:Bish what?👀"
Ryq4lLnTmog,185,False,If only she added a 5 to her subscriber p.s look how many subscribers he has
Ryq4lLnTmog,186,False,Then why she still fat?
Ryq4lLnTmog,187,False,I feel sorry for her
Ryq4lLnTmog,188,False,You are a mattres
Ryq4lLnTmog,189,False,There’s bedbugs probs
Ryq4lLnTmog,190,False,0_0 dude you can get a stroke
Ryq4lLnTmog,191,False,THATS NASTY What if bugs was in it
Ryq4lLnTmog,192,False,This family had to renovate the bathroom and build a larger bathtub because she couldn’t fit in the normal sized bathtub.
Ryq4lLnTmog,193,False,Who looked at their mattress and poked it while watching 😂
Ryq4lLnTmog,194,False,How is her bed not comfy
Ryq4lLnTmog,195,False,Well to be honest they ain’t that bad lol
Ryq4lLnTmog,196,False,OML THESE COMMENTS ARE SAVAGE
Ryq4lLnTmog,197,False,"I have old one wanna her rid of it , she needs to come over"
Ryq4lLnTmog,198,False,Think of that disgusting feel of your teeth chewing on that fabric...
Ryq4lLnTmog,199,False,Lol i can’t wait to read all of the fat shaming comments
Ryq4lLnTmog,200,False,The reason why I'm not eating my mattress is because I ate my mattress people need help
Ryq4lLnTmog,201,False,Where are the mattresses? I swallowed them!!
Ryq4lLnTmog,202,False,Dude if that was real pee it wouldn’t be blue it would be yellow
Ryq4lLnTmog,203,False,You know why I disliked because it is not good it might chock u
Ryq4lLnTmog,204,False,"""I ate my own mattress already"""
Ryq4lLnTmog,205,False,People are addicted to anything sometimes I think it is fake
Ryq4lLnTmog,206,False,"“When I found she ate mattresses, I WAs ShOOk.”"
Ryq4lLnTmog,207,False,I think some day we will found a master bedroom in her tummy 😂
Ryq4lLnTmog,208,False,bitch she is a mattress
Ryq4lLnTmog,209,False,Must be hard for her to shit 😂
Ryq4lLnTmog,210,False,"•Hello• My name is Michelle..And I have a very strange addiction ...I'm addicted to breathing , It all began when I was born, From my first breath I became addicted and now I can't live without breathing , I can't Go 3 mins Without needing to Breath that sweet air...
""Remember kids, don't get addicted to breathing..."" ~ Michelle Corcoran"
Ryq4lLnTmog,211,False,Thats why you are fat
Ryq4lLnTmog,212,False,You’re so fat because you have so many mattresses inside of your stomach. You’re probably pregnant with a bed!
Ryq4lLnTmog,213,False,I'm addicted to breathing. It all started when I was born and I've been at it ever since.
Ryq4lLnTmog,214,False,When I found out I was like uh😂
Ryq4lLnTmog,215,False,Breakfast in bed!!!
Ryq4lLnTmog,216,False,"Friend “ I have am addicted to fortnite !”
Other friend “I’m addicted to eating beds"
Ryq4lLnTmog,217,False,PLS TELL ME THIS IS FAKEE
Ryq4lLnTmog,218,False,Is this real ?
Ryq4lLnTmog,219,False,Wow.... Just wow 😭😭😭
Ryq4lLnTmog,220,False,"""The reason coz I don't eat my own mattress is coz I already ate mine"" hahaha 😂😂😂"
Ryq4lLnTmog,221,False,Breakfast in bed
Ryq4lLnTmog,222,False,1:58 That mattress look good asf!
Ryq4lLnTmog,223,False,"Me:what are you doing

Her:eating the bed 

Me:WTF you weirdo I need to go

Her:why

Me:BECAUSE YOU ARE EATING A BED

Her:it's normal 

Me:you have a fucking issue 

Her:no I don't 

Me:BYEEEEEE"
Ryq4lLnTmog,224,False,how the heck can you eat beds? like literally
Ryq4lLnTmog,225,False,I'm like crying! This is so sad!
Ryq4lLnTmog,226,False,U could have made squishies!
Ryq4lLnTmog,227,False,She’s built like a mattress
Ryq4lLnTmog,228,False,*you are what you eat*
Ryq4lLnTmog,229,False,"""The reason why im not eating my own matress is because I ate mine already"" 🤣🤣🤣"
Ryq4lLnTmog,230,False,Good way to rupture your intestines.
Ryq4lLnTmog,231,False,Gas is the only side effect? Does she get launched to Mars?
Ryq4lLnTmog,232,False,She looks like a mattress
Ryq4lLnTmog,233,False,It looks like she's addicted to eating everything lol not just the bed. Lol
Ryq4lLnTmog,234,False,"She, has a great Bed-Fast Get it?? 
I should just leave.."
Ryq4lLnTmog,235,False,I know why she likes to eat mattress  because it tastes like bread
Ryq4lLnTmog,236,False,I've officially seen it all lmao 😂
Ryq4lLnTmog,237,False,People would have jst used u as a bed..
Ryq4lLnTmog,238,False,Great now my mattress isn't safe
Ryq4lLnTmog,239,False,That's disgusting what if the matress has bugs ?
Ryq4lLnTmog,240,False,"Hey, those were my mattresses. :("
Ryq4lLnTmog,241,False,I sleep on the floor because she ate on my mattress
Ryq4lLnTmog,242,False,"""The reason that I don't eat my mattress is because I already ate mine""🤣🤣🤣🤣🤣🤣🤣😂😂😂😂"
Ryq4lLnTmog,243,False,I HATE ALL THE NEGATIVE COMMENT UGHHH
Ryq4lLnTmog,244,False,No wonder she's so fat
Ryq4lLnTmog,245,False,holy shit she swallowed the mattress 😂😂
Ryq4lLnTmog,246,False,she looks like a fater version of that girl from jimmy nutron
Ryq4lLnTmog,247,False,I'm gonna change this  comes home eats whole mattress
Ryq4lLnTmog,248,False,Talk about *bed and breakfast.*
Ryq4lLnTmog,249,False,I think she came up with this addiction to distract everyone from the real problem...just sayin
Ryq4lLnTmog,250,False,That's kinda bad for you
Ryq4lLnTmog,251,False,I wonder why she thinks its yummy lol
Ryq4lLnTmog,252,False,"After watching a video about a dude who has sex with his car, and a woman who bathes in bleach, I thought I'd seen it all... 


I was so...so wrong..."
Ryq4lLnTmog,253,False,My names Jennifer and I'm addicted to eating matcheseses (mattresses)
Ryq4lLnTmog,254,False,I could use all of that to make squishies
Ryq4lLnTmog,255,False,that episode of dragon ball z cell gets bigger there you go
Ryq4lLnTmog,256,False,"""the reason why im not eating my own mattress is because i ate my mattress already""😂😂😂😂"
Ryq4lLnTmog,257,False,MY name's blah and I'm addicted to finessing
Ryq4lLnTmog,258,False,Thats why you are fat because you keep eating a lot of that
Ryq4lLnTmog,259,False,She built like a mattress
Ryq4lLnTmog,260,False,this show is fake and scripted
Ryq4lLnTmog,261,False,guess she's aiming for a job as a king size bed
Ryq4lLnTmog,262,False,does u eat a bed and u be fat?
Ryq4lLnTmog,263,False,"everytime I watch the normal one all I think is, ""my government name is Jennifer and I wanna be a mattress."""
Ryq4lLnTmog,264,False,Imagine buying a new comfy mattress and u invited her over then u go to the bathroom and after u do ur thing she is just a piece away of eating your mattress
Ryq4lLnTmog,265,False,You are what you eat
Ryq4lLnTmog,266,False,Was I the only one that thought she was a dude!!!😳😳😳😳😳😳
Ryq4lLnTmog,267,False,She is like the size of a matress. BOI STAHP EATIN THOSE.
Ryq4lLnTmog,268,False,matrasses makes her gain weight???
Ryq4lLnTmog,269,False,Did someone not try to help her and get her a BLOW mattress?
Ryq4lLnTmog,270,False,that is dirty
Ryq4lLnTmog,271,False,"Viewers should not attempt (: Like"" Hmm, that sounds like it tastes good, I'm gonna try!"""
Ryq4lLnTmog,272,False,Iam additve to sucking my thumb and I am nine after December my birthday is January  I can't stop sucking my thumb👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼
Ryq4lLnTmog,273,False,She eats her mum's matress ??And a car seat!?
Ryq4lLnTmog,274,False,I don't think she's going to stop
Ryq4lLnTmog,275,False,Explains why she so fat
Ryq4lLnTmog,276,False,Better than eating food 🥘
Ryq4lLnTmog,277,False,It's like I was addicted to sucking my thumb sense 9 years old but I grew out of it
Ryq4lLnTmog,278,False,You are what you eat.
Ryq4lLnTmog,279,False,She ate so many mattresses that she turned into a mattress.
Ryq4lLnTmog,280,False,Oh god :(
Ryq4lLnTmog,281,False,i used to chew that yellow sponge too and then spit it out i grew out of it but at that time it was just normal. the chewing was the best part for me  can't imagine what the swallowing would do to yur body but she will defo beat it i can see her determination
Ryq4lLnTmog,282,False,Her shit must float
Ryq4lLnTmog,283,False,Obviously she's eating something other than mattresses. Fat bitch!
Ryq4lLnTmog,284,False,She eats mattresses and everything else...
Ryq4lLnTmog,285,False,she could be the bed during a sleepover
eBfw5NMgizU,1,True,I am lucario and I am addicted to using the bathroom. I don’t know what it is. It’s just when I do it I feel so relieved it just keeps me coming back daily.
eBfw5NMgizU,2,False,I’m addicted to vapes
eBfw5NMgizU,3,False,That’s so weird…doesn’t bleach burn the skin and throat?!?!?
eBfw5NMgizU,4,False,But I don’t understand. Why is she not Caucasian? 😂
eBfw5NMgizU,5,False,My addiction is watching tv and eating…
eBfw5NMgizU,6,False,I can smell this video
eBfw5NMgizU,7,False,"Serious question: when she rubbs her face with the sponger how does she not taste the bleach or it doesnt go in her eyes im pretty sure even if she closes them, bleach is just too strong even by molecules"
eBfw5NMgizU,8,False,I’m addicted to eating. I haven’t stopped since I was one.
eBfw5NMgizU,9,False,What in the actual fuck
eBfw5NMgizU,10,False,Dawg that's me when i see some cringe ass videos ☠️
eBfw5NMgizU,11,False,how is she not getting real sick???😮😮
eBfw5NMgizU,12,False,"Bro took ""i need a bleach"" to a whole new level."
eBfw5NMgizU,13,False,I swear you have to be a bit of a germaphobe if you like bleach and clean and bathe with it it’s subconscious but germaphobe is there
eBfw5NMgizU,14,False,Proof that addiction doesn't exist
eBfw5NMgizU,15,False,Can it mess up your skin 😮😮😊🤔🤔
eBfw5NMgizU,16,False,Is she trying to gain her rights?
eBfw5NMgizU,17,False,I mean putting bleach in bath water is normal but a lot is just no
eBfw5NMgizU,18,False,She really oughtta buy in bulk.
eBfw5NMgizU,19,False,i bet her house smells like a cum rag
eBfw5NMgizU,20,False,"I’m severely allergic to bleach, pretty sure my body is telling me it’s toxic and to run. If I smell even a little of it I will get a migraine and feel sick to my stomach. I don’t feel like it’s necessary to use it on the household at all unless there’s crime to cover up 😅 poor lady"
eBfw5NMgizU,21,False,Hey can I borrow some? I’ve seen things that I need out of my eyes
eBfw5NMgizU,22,False,I’m addicted to living I live everyday up to right now 😢😢😢😢
eBfw5NMgizU,23,False,The guys at the waste water plant wondering what company is dumping 300 gallons of bleach down the drain each year😂
eBfw5NMgizU,24,False,Im addicted to talking i hav done it my whole life
eBfw5NMgizU,25,False,Wow this lunatic got pregnant feel sorry for the baby .
eBfw5NMgizU,26,False,Maybe she became radioactive
eBfw5NMgizU,27,False,What’s wrong with this comment section like she probably had a hard childhood
eBfw5NMgizU,28,False,Yet she is still black
eBfw5NMgizU,29,False,the woman is a murderer
eBfw5NMgizU,30,False,might as well turn into micheal jackson using all that daggun bleach 🤦🏽‍♀️😂
eBfw5NMgizU,31,False,Crazy how this people don’t die from this things
eBfw5NMgizU,32,False,I’m addicted to being a big back every minute I food😂
eBfw5NMgizU,33,False,Pica in pregnancy makes people do strange things! I was sniffing coal tar soap and still only use it for bathing
eBfw5NMgizU,34,False,I’m addicted to drinking water😢
eBfw5NMgizU,35,False,Im addicted to blinking i cant stop
eBfw5NMgizU,36,False,If I was gonna eat anywhere though….. it would be here 😅
eBfw5NMgizU,37,False,I’m addicted to playing on my iPad and my Nintendo switch
eBfw5NMgizU,38,False,I'm addicted to live in cuz I've been doing it every day since I was born
eBfw5NMgizU,39,False,Could be worse at least she doesn’t drink it.
eBfw5NMgizU,40,False,To be dead because it damage your skin
eBfw5NMgizU,41,False,I hate the smell of bleach
eBfw5NMgizU,42,False,Where do they find these people. Seriously.
eBfw5NMgizU,43,False,She was 28?
eBfw5NMgizU,44,False,My name is Gloria and welcome to Jackass!
eBfw5NMgizU,45,False,You're supposed to breathe that's how everybody's alive You're supposed to breathe.😑😑😑
eBfw5NMgizU,46,False,I'm addicted to Cheeseburgers Pizza mac and cheese or any kind of foods that I don't like or like that's all I don't eat vegetables because I was I'm a picky eater now
eBfw5NMgizU,47,False,I'm addicted to Cheeseburgers Pizza mac and cheese or any kind of foods that I don't like or like that's all I don't eat vegetables because I was I'm a picky eater now
eBfw5NMgizU,48,False,I'm addicted to Cheeseburgers Pizza mac and cheese or any kind of foods that I don't like or like that's all I don't eat vegetables because I was I'm a picky eater now
eBfw5NMgizU,49,False,I'm addicted to Cheeseburgers Pizza mac and cheese or any kind of foods that I don't like or like that's all I don't eat vegetables because I was I'm a picky eater now
eBfw5NMgizU,50,False,I'm addicted to Cheeseburgers Pizza mac and cheese or any kind of foods that I don't like or like that's all I don't eat vegetables because I was I'm a picky eater now
eBfw5NMgizU,51,False,I'm addicted to Cheeseburgers Pizza mac and cheese or any kind of foods that I don't like or like that's all I don't eat vegetables because I was I'm a picky eater now
eBfw5NMgizU,52,False,I'm addicted to Cheeseburgers Pizza mac and cheese or any kind of foods that I don't like or like that's all I don't eat vegetables because I was I'm a picky eater now
eBfw5NMgizU,53,False,I'm addicted to Cheeseburgers Pizza mac and cheese or any kind of foods that I don't like or like that's all I don't eat vegetables because I was I'm a picky eater now
eBfw5NMgizU,54,False,Know she was good during Covid! She probably never sick!
eBfw5NMgizU,55,False,Bleach smells like semen to me
eBfw5NMgizU,56,False,Welcome to Jackass! 😂😅
eBfw5NMgizU,57,False,Will I'm addicted to having a life so it started when I was born Actually then I had a life I can't stop it it's what I do😅
eBfw5NMgizU,58,False,My strange addiction is I like to eat spiders I find in my house
eBfw5NMgizU,59,False,I bet her box don’t smell like other women though 😂
eBfw5NMgizU,60,False,WHAT THE FUCK IS WRONG WITH PEOPLE!??
eBfw5NMgizU,61,False,If I was her I would use something else to clean my furniture
eBfw5NMgizU,62,False,She must have had postpartum depression or something that started all this
eBfw5NMgizU,63,False,"Bleach is a horrible chemical to breath, let alone bathe in or drink. It's a major endocrine disruptor. I'm surprised she didn't miscarry or have a baby with birth defects, it's that bad."
eBfw5NMgizU,64,False,Sounds like OCD
eBfw5NMgizU,65,False,So why she is still black?
eBfw5NMgizU,66,False,I pour half a cup into a bath 2-3 times a week because it is the only thing that has made my eczema manageable. This woman is straight trippin though.
eBfw5NMgizU,67,False,Omg while she was pregnant. I jope they took her child away as soon as she was born thats horrible. Im surprised ahe didnt have a miscarriage
eBfw5NMgizU,68,False,i hope she doesn't pee in the bath
eBfw5NMgizU,69,False,How is she not coughing???? Like how your breath
eBfw5NMgizU,70,False,My strange addiction is watching people having strange addiction
eBfw5NMgizU,71,False,lady what is wrong with you
eBfw5NMgizU,72,False,Gloria is sexy
eBfw5NMgizU,73,False,Maybe she listened to Trump?
eBfw5NMgizU,74,False,Anyone come here from the ht1t vid
eBfw5NMgizU,75,False,"At this rate, she's gonna look like Harley Quinn."
eBfw5NMgizU,76,False,Wait But my Name is all so Gloria❤
eBfw5NMgizU,77,False,i cant imagine the smell of that house
eBfw5NMgizU,78,False,Did she say that her ass hair burned?
eBfw5NMgizU,79,False,I NEVER USE ANY TYPE OF CHEMICALS WHEN I CLEAN... WARM WATER AND ANY TYPE OF VINEGAR IS WHAT I USE... I ALSO ALWAYS WASH MY CLOTHES IN COLD WATER...✌
eBfw5NMgizU,80,False,She will burn her eyes from bleach 😳😵
eBfw5NMgizU,81,False,These people are actually vitamin deficient which makes them craze these things
eBfw5NMgizU,82,False,"I'm addicted to kdrama's, idk either it has started when I was 8 years old still now I'm more addicted."
eBfw5NMgizU,83,False,These peoples immune systems must be insane if they are still alive.
eBfw5NMgizU,84,False,"I love these bruh, it helps me feel emotion when I’m bored or moody.. “WTF 😭”"
eBfw5NMgizU,85,False,I bet her house is verry clean
eBfw5NMgizU,86,False,Wait y’all is all of this real??
eBfw5NMgizU,87,False,"I'm addicted to drinking water
Have been doing it since I started my first sip"
eBfw5NMgizU,88,False,no she aint get covid lmao
eBfw5NMgizU,89,False,this is how i am with fabuloso
eBfw5NMgizU,90,False,I actually want to do this someday while gooning to skibidi toilet ❌🧢 fr
eBfw5NMgizU,91,False,A new best friend
eBfw5NMgizU,92,False,how do you go to the bathroom wen u go take a  booboo?
eBfw5NMgizU,93,False,is she still alive?
eBfw5NMgizU,94,False,Mix amonia with it
eBfw5NMgizU,95,False,This is me with PineSol 😭
eBfw5NMgizU,96,False,I'm addicted to being sad 24/7 😔🔫👈🏻
eBfw5NMgizU,97,False,"Isn’t she is afraid of germs, the germs are afraid of her."
eBfw5NMgizU,98,False,Is that extreme OCD? Like germs-free environment addiction
eBfw5NMgizU,99,False,That's just sad
eBfw5NMgizU,100,False,Is she trying to whiten up?
eBfw5NMgizU,101,False,She looks older than me and I'm 26 wth
eBfw5NMgizU,102,False,I’m guessing that he is clean 🤷‍♂️
eBfw5NMgizU,103,False,"the gal don't even dilute that bleach in water to clean her house, it must stink so badly"
eBfw5NMgizU,104,False,"Thats not really weird....  i know alot of people especially coroner's that bathe in bleach,,,"
eBfw5NMgizU,105,False,I used to say people bathed in bleach when they were acting crazy. I never knew that it would go THAT far.
eBfw5NMgizU,106,False,"""Her c00chie did a lot of dirty things so of course she needs bleach..."""
eBfw5NMgizU,107,False,uh oh guys this sounds familiar [cries in ocd]
eBfw5NMgizU,108,False,BBL community take notice 😂
eBfw5NMgizU,109,False,Using bleach like this has been linked to cancer
eBfw5NMgizU,110,False,My addiction is oxygen. I'll die if I don't get it.
eBfw5NMgizU,111,False,1:28 um r u ok?
eBfw5NMgizU,112,False,I would like to know how this makes her coochie feel?
eBfw5NMgizU,113,False,How tf does she live
eBfw5NMgizU,114,False,Wth u don't bathe in bleach😮
eBfw5NMgizU,115,False,ig shes the only one the police wont question why she bleached her house if she was a murder suspect 🤡
eBfw5NMgizU,116,False,this lady love some late 80's Nirvana
eBfw5NMgizU,117,False,"This is fake, you idiots.  Wake up."
eBfw5NMgizU,118,False,As long as she's not drinking it now what's she's doing is harmless.
eBfw5NMgizU,119,False,Hope her child is safe & any pets if she ever got any because coating the house in bleach (basically) is not safe for kids or pets
eBfw5NMgizU,120,False,That is stupid
eBfw5NMgizU,121,False,My sister take baths in bleach i always thought it was crazy she's 71 now been doing sinve she was younger
eBfw5NMgizU,122,False,If she bathing in the bleach why she not white? 😂
eBfw5NMgizU,123,False,bro is the type of person to actually put bleach on her eyes when she sees something traumatizing
eBfw5NMgizU,124,False,Image if she did this to get whiter skin
eBfw5NMgizU,125,False,Black woman addicted to bleach because she wants to be white
eBfw5NMgizU,126,False,She took lil pieces of paper soaked in bleach while she was PREGNANT 😱😱😱Wtf
eBfw5NMgizU,127,False,My sister is the same way but she only uses Clorox bleach I do but if you walk in my sisters house and don’t smell it she is going to get it smelling like that I’ve gotten like that we bath in it wash our dishes in it wipe the house down clothes most definitely mop floors wipe walls doors ceiling fans windows anything she thinks she can use it on she does this is something that she has been doing for decades
eBfw5NMgizU,128,False,"I am surprised she is still alive , but may e the brain is slowing taking it ."
